VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,Make_Accura,Make_BMW,Age,Deductible,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,Age,VehiclePrice,DriverRating,AccidentArea_Rural,AccidentArea_Urban
True,False,False,False,False,50,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50,24500.0,1,False,True
False,True,False,False,False,42,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,42,24500.0,4,False,True
True,False,False,False,False,29,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,29,20000.0,1,True,False
True,False,False,False,False,35,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35,24500.0,3,True,False
True,False,False,False,False,34,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34,24500.0,4,False,True
True,False,False,False,False,53,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,53,20000.0,2,False,True
True,False,False,False,False,37,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,37,34500.0,3,False,True
False,True,False,False,False,32,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,34500.0,3,False,True
False,True,False,False,False,21,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21,24500.0,2,False,True
False,True,False,False,False,51,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51,24500.0,4,False,True
False,False,True,False,False,37,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,69000.0,4,False,True
True,False,False,False,False,46,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,46,24500.0,2,False,True
False,True,False,False,False,33,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33,69000.0,2,False,True
True,False,False,False,False,26,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26,20000.0,1,False,True
True,False,False,False,False,41,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,41,24500.0,4,True,False
False,False,True,True,False,65,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65,69000.0,3,True,False
True,False,False,False,False,43,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,43,34500.0,4,False,True
True,False,False,False,False,54,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54,34500.0,1,False,True
True,False,False,False,False,39,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,34500.0,4,False,True
True,False,False,False,False,55,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,55,69000.0,2,False,True
True,False,False,False,False,55,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,55,24500.0,3,False,True
True,False,False,False,False,26,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,24500.0,1,False,True
True,False,False,False,False,38,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,38,34500.0,1,False,True
False,True,False,False,False,61,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,61,24500.0,4,False,True
False,True,False,False,False,22,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,69000.0,1,False,True
False,True,False,False,False,30,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,69000.0,3,False,True
True,False,False,False,False,41,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41,24500.0,4,False,True
True,False,False,False,False,22,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22,24500.0,1,False,True
False,True,False,False,False,30,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30,34500.0,1,False,True
False,True,False,False,False,26,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26,24500.0,3,False,True
True,False,False,False,False,31,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,31,24500.0,3,True,False
False,True,False,False,False,58,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,58,34500.0,3,False,True
False,True,False,False,False,58,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,58,69000.0,3,False,True
True,False,False,False,False,32,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,32,24500.0,1,False,True
True,False,False,False,False,33,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,33,20000.0,4,False,True
False,False,True,True,False,48,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,69000.0,2,False,True
True,False,False,False,False,60,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,69000.0,4,False,True
True,False,False,True,False,36,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,69000.0,2,False,True
False,True,False,False,False,29,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29,24500.0,3,False,True
True,False,False,False,False,26,700,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26,24500.0,2,False,True
False,True,False,False,False,29,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,29,24500.0,2,False,True
False,True,False,False,False,30,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,69000.0,1,False,True
True,False,False,False,False,41,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41,34500.0,3,True,False
True,False,False,False,False,49,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49,24500.0,2,False,True
False,True,False,False,False,56,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,56,34500.0,1,False,True
True,False,False,False,False,60,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,24500.0,3,False,True
True,False,False,False,False,28,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,28,24500.0,1,False,True
True,False,False,False,False,33,500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33,24500.0,3,True,False
False,True,False,False,False,28,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,28,24500.0,1,False,True
True,False,False,False,False,28,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,28,24500.0,1,False,True
True,False,False,False,False,45,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45,24500.0,1,False,True
True,False,False,False,False,31,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,31,24500.0,4,False,True
True,False,False,True,False,34,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,24500.0,3,False,True
False,True,False,False,False,47,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,49500.0,4,False,True
True,False,False,True,False,38,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,69000.0,2,False,True
